Name,Lat,Long,Depth
ugaiby,-12.759775,45.411595,42.463867
ugakwr,-12.797041,45.311452,40.792969
ugarpm,-12.76359,45.370915,19.733887
ugaxbr,-12.763823,45.309364,35.43457
ugbgpp,-12.851653,45.417195,32.78418
ugbnxu,-12.824995,45.331193,21.289551
ugbtpj,-12.769122,45.308992,33.158691
ugcrks,-12.79415,45.475973,27.396973
ugdqye,-12.799686,45.401805,28.145996
ugdzav,-12.794545,45.301018,39.266113
ugehra,-12.796826,45.383091,25.092285
ugejov,-12.813877,45.436341,34.253418
ugeqsk,-12.824318,45.346316,36.846191
ugfupk,-12.757314,45.418438,31.54541
uggbwu,-12.756735,45.299301,38.545898
uggdgk,-12.803897,45.669279,33.475586
uggdww,-12.822613,45.655224,33.907715
ugglkw,-12.777137,45.440722,33.38916
uggqur,-12.806449,45.431674,35.43457
uggsgt,-12.78733,45.407947,30.537109
uggzci,-12.74264,45.318048,38.545898
ughcul,-12.732821,45.355498,33.014648
ughjaq,-12.722194,45.341843,32.611328
ughrnz,-12.809414,45.314665,38.92041
ugigwz,-12.849395,45.341585,35.837891
ugilwz,-12.824412,45.397441,29.586426
ugivav,-12.792973,45.402177,36.298828
ugjcmg,-12.752981,45.365896,23.651855
ugjfuf,-12.842005,45.605882,23.219727
ugjsaa,-12.777028,45.376648,22.72998
ugjtfv,-12.760082,45.384599,19.67627
ugjxdr,-12.868907,45.382956,36.385254
ugjycr,-12.831795,45.376905,36.241211
ugkbww,-12.774909,45.377372,21.92334
ugkooq,-12.827913,45.65486,33.936523
ugksbr,-12.774499,45.58615,37.134277
uglmkw,-12.793683,45.404336,23.680664
ugmnkr,-12.780715,45.470233,30.911621
ugmoba,-12.793302,45.388137,37.652832
ugmtfu,-12.761128,45.377038,29.327148
ugmxwa,-12.808706,45.313947,35.348145
ugmznl,-12.820332,45.297721,40.274414
ugnptp,-12.786967,45.402548,32.006348
ugntgz,-12.794547,45.301738,33.79248
ugojff,-12.776411,45.429204,38.747559
ugoodk,-12.832271,45.26385,37.681641
ugootx,-12.792122,45.325142,30.249023
ugorzt,-12.772263,45.290628,34.282227
ugpmnk,-12.780864,45.349643,36.356445
ugqbqm,-12.792299,45.421618,42.924805
ugqcec,-12.803988,45.439238,29.471191
ugqguq,-12.793295,45.384537,28.952637
ugqiqu,-12.803577,45.404318,32.78418
ugqrrj,-12.738957,45.428547,40.533691
ugqxaz,-12.788396,45.411905,38.286621
ugrija,-12.716574,45.359129,27.310547
ugrjpz,-12.772608,45.286667,38.689941
ugrnqh,-12.769933,45.361544,43.587402
ugrrbn,-12.837902,45.435581,34.944824
ugscxp,-12.805209,45.331955,32.409668
ugsezk,-12.753908,45.299307,40.389648
ugsntz,-12.791243,45.424139,41.225098
ugsuxz,-12.80622,45.307832,36.817383
ugtjll,-12.795138,45.428813,28.174805
ugujnk,-12.810925,45.364344,25.034668
uguxwd,-12.729935,45.325272,34.743164
ugvdiu,-12.843011,45.329356,30.94043
ugvhqk,-12.818378,45.38197,30.537109
ugwjdh,-12.791936,45.240186,37.739258
ugwkbo,-12.809644,45.440669,30.162598
ugwptw,-12.725998,45.301168,35.002441
ugwtnv,-12.857076,45.296199,38.084961
ugwwua,-12.788204,45.309671,34.483887
ugxeoi,-12.834695,45.418665,37.624023
ugxlht,-12.81105,45.436346,31.833496
ugxsrh,-12.808238,45.445711,30.047363
ugyffv,-12.794989,45.345295,30.018555
ugyfou,-12.828502,45.318225,39.266113
ugygfa,-12.822802,45.295915,41.858887
ugyheh,-12.83011,45.424073,28.952637
ugymdh,-12.800765,45.412963,30.133789
ugymka,-12.817761,45.434535,33.245117
ugyrws,-12.761298,45.285253,37.364746
ugzcbq,-12.744314,45.274494,37.652832
ugztig,-12.793551,45.560211,39.150879
ugzwki,-12.773578,45.424889,33.273926
ugzxrf,-12.825428,45.640101,22.557129
uhabox,-12.789718,45.613132,38.545898
uhafaw,-12.749936,45.444725,46.49707
uhajpi,-12.813141,45.418342,32.640137
uhanzl,-12.762825,45.339961,27.85791
uhaqxu,-12.832906,45.405346,23.709473
uhatxy,-12.763,45.438585,34.195801
uhavfd,-12.817898,45.410593,18.855225
uhaxob,-12.828815,45.299142,40.504883
uhbirn,-12.764253,45.347877,28.491699
uhbsxc,-12.770015,45.407618,29.816895
uhbzse,-12.796725,45.329812,37.134277
uhdaky,-12.796112,45.378772,35.520996
uhdjyf,-12.772845,45.409053,39.727051
uhdndi,-12.754966,45.298225,34.022949
uhecnl,-12.75539,45.332418,38.661133
uhepbu,-12.847296,45.352391,43.155273
uhfpjc,-12.82482,45.430203,39.12207
uhgssg,-12.809082,45.325106,41.196289
uhguzv,-12.82797,45.411836,35.348145
uhhcoa,-12.784142,45.403273,23.306152
uhhoja,-12.819402,45.617424,37.27832
uhjikm,-12.814809,45.617789,25.61084
uhkaxc,-12.810216,45.362905,40.994629
uhkjcm,-12.844246,45.425489,25.322754
uhklrs,-12.775461,45.2989,37.134277
uhlczl,-12.789843,45.432061,32.928223
uhmfki,-12.827917,45.660621,31.631836
uhmkhk,-12.836441,45.40678,32.006348
uhmuvg,-12.764238,45.572843,36.47168
uhmxke,-12.793982,45.373736,35.63623
uhpfta,-12.806278,45.336632,26.446289
uhpmgm,-12.874315,45.447405,23.680664
uhpwbb,-12.806012,45.382354,35.290527
uhpxts,-12.812455,45.431304,29.29834
uhpznl,-12.766021,45.589038,39.32373
uhqzum,-12.792111,45.414958,23.579834
uhravh,-12.814337,45.394759,14.994873
uhrfcp,-12.743583,45.263698,33.504395
uhrlbm,-12.762903,45.381714,35.23291
uhrpqg,-12.848701,45.348067,36.586914
uhrzkz,-12.80284,45.67468,34.483887
uhsama,-12.796167,45.410451,33.38916
uhshrs,-12.73275,45.319508,36.125977
uhsncn,-12.812436,45.419783,29.010254
uhsuly,-12.776587,45.330934,29.442383
uhtjnl,-12.798276,45.403968,27.973145
uhtmow,-12.772128,45.403294,31.026855
uhtohd,-12.829328,45.38015,34.138184
uhtquw,-12.786643,45.420187,32.899414
uhuqga,-12.793614,45.365457,40.043945
uhurmj,-12.809623,45.427708,30.854004
uhwhxj,-12.804413,45.288756,36.327637
uhwltq,-12.792273,45.405778,33.475586
uhwucg,-12.76875,45.299994,36.644531
uhxkpf,-12.797865,45.371209,21.72168
uhzdgc,-12.793666,45.394256,37.624023
uhzpea,-12.827851,45.346309,35.348145
uiafyg,-12.791943,45.419818,31.94873
uiaies,-12.778371,45.572827,36.47168
uiallf,-12.73801,45.300422,32.812988
uiaomu,-12.772606,45.285948,38.51709
uiapiy,-12.75457,45.471713,29.816895
uibdxo,-12.782742,45.411195,41.916504
uibwri,-12.800233,45.317565,36.097168
uicerk,-12.841615,45.338,43.270508
uiclcv,-12.770505,45.294591,33.331543
uidbby,-12.775182,45.335256,36.932617
uidviz,-12.784155,45.411192,37.249512
uidvvp,-12.759597,45.316572,34.743164
uiehmm,-12.826747,45.324349,36.529297
uietzj,-12.831856,45.411469,42.579102
uiexzp,-12.860073,45.382613,33.129883
uifapz,-12.849569,45.439523,42.060547
uifjuf,-12.780582,45.388161,40.187988
uifmyd,-12.874887,45.629976,29.240723
uifxsn,-12.764343,45.396829,36.903809
uiguui,-12.807858,45.428791,33.360352
uigxsi,-12.760889,45.444348,36.730957
uihfnx,-12.735761,45.418835,39.583008
uiiitw,-12.765797,45.420583,23.824707
uiittm,-12.84666,45.390559,32.611328
uiiykf,-12.807353,45.34419,22.787598
uijfyy,-12.808231,45.441391,31.660645
uijkdt,-12.808212,45.429151,32.409668
uijoxc,-12.837163,45.41542,33.158691
uijptz,-12.718574,45.299385,41.541992
uijqbi,-12.823861,45.295553,36.068359
uijske,-12.793509,45.312179,37.739258
uijtxo,-12.847422,45.422963,35.204102
uikdiz,-12.816274,45.391335,41.196289
uikdqr,-12.762478,45.578964,41.858887
uikkim,-12.806705,45.644797,30.825195
uikodp,-12.811923,45.332301,39.467773
uildbj,-12.783725,45.628617,38.92041
uilhgd,-12.80768,45.330869,34.512695
uillxg,-12.790832,45.389942,33.59082
uilneq,-12.800409,45.237285,9.737305
uilslo,-12.843873,45.413608,33.763672
uilvtp,-12.808916,45.427709,32.236816
uilwti,-12.797953,45.421608,32.092773
uimoud,-12.745882,45.590139,45.459961
uimufa,-12.790389,45.342065,26.705566
uindzp,-12.891209,45.407043,28.520508
uinfjy,-12.797719,45.297771,37.393555
uinmkx,-12.842716,45.359241,31.603027
uinzfg,-12.801482,45.419442,30.306641
uiolzg,-12.783432,45.401834,31.430176
uiomlm,-12.792422,45.299582,38.51709
uionhj,-12.78679,45.309674,44.04834
uiosbn,-12.821629,45.423368,31.257324
uioztf,-12.823762,45.431285,30.220215
uipfha,-12.924869,45.274438,38.084961
uipiwy,-12.804323,45.428077,33.533203
uiqalz,-12.809618,45.246623,37.912109
uiqhiq,-12.807141,45.422312,33.994141
uiqjlq,-12.83759,45.461866,37.393555
uiqmku,-12.799059,45.450766,32.179199
uiqqyb,-12.753236,45.315865,35.146484
uiqvcv,-12.875869,45.328207,33.965332
uiqyum,-12.905172,45.316261,37.508789
uirzul,-12.796025,45.333414,35.463379
uisfit,-12.81278,45.413662,29.384766
uisfvv,-12.769523,45.332388,47.073242
uisird,-12.761008,45.315129,40.389648
uisnox,-12.832028,45.314617,37.307129
uisvxl,-12.827916,45.659181,33.821289
uiswlo,-12.837042,45.348451,40.36084
uisxrv,-12.763671,45.416987,38.459473
uitdse,-12.77532,45.410128,38.891602
uitiam,-12.838262,45.439541,34.455078
uitmlt,-12.789746,45.375904,27.108887
uitptf,-12.777989,45.325172,38.891602
uitrjd,-12.837809,45.657733,31.631836
uiuefo,-12.730488,45.43576,39.496582
uiuhct,-12.763555,45.352198,27.339355
uiuhwp,-12.761428,45.588683,40.043945
uiujme,-12.822985,45.389522,34.944824
uiuotd,-12.819268,45.295923,42.262207
uiurly,-12.772974,45.292786,35.607422
uiuwnd,-12.783822,45.423072,30.825195
uiuzsm,-12.875969,45.657704,31.286133
uivbxu,-12.774817,45.329138,28.318848
uivtvv,-12.751764,45.486114,11.840332
uiwbjn,-12.822243,45.633263,33.245117
uiwrty,-12.807618,45.300629,38.084961
uixbxk,-12.775483,45.309698,35.751465
uixyju,-12.775411,45.467722,31.401367
uiyach,-12.870374,45.413922,28.549316
uiynmz,-12.740495,45.305815,38.949219
uiynzm,-12.815185,45.64479,32.899414
uiyrrf,-12.822889,45.338398,32.352051
uiyvji,-12.888905,45.309813,33.302734
uiyvvl,-12.801822,45.411161,33.734863
uiyyhd,-12.799327,45.398566,35.204102
uizaaa,-12.804952,45.662438,32.870605
uizdrb,-12.83743,45.366813,38.891602
uizdyj,-12.803015,45.295959,37.134277
uizjzk,-12.809617,45.424108,34.771973
uizoqy,-12.846353,45.417564,25.61084
ujaaip,-12.866072,45.65339,27.713867
ujacsg,-12.7501,45.337828,38.805176
ujajij,-12.750373,45.298595,45.748047
ujawni,-12.824605,45.313553,34.973633
ujbkox,-12.757945,45.375245,24.688965
ujcqld,-12.869973,45.672472,27.627441
ujcsqb,-12.810268,45.391706,26.705566
ujcwah,-12.737352,45.54408,38.545898
ujdhyt,-12.796701,45.318292,40.937012
ujdpia,-12.772183,45.43641,36.097168
ujdwah,-12.774962,45.407609,30.10498
ujdywe,-12.811534,45.314661,35.463379
ujecel,-12.748657,45.322714,34.944824
ujedyk,-12.77932,45.286292,35.895508
ujeihu,-12.767737,45.322673,35.23291
ujennt,-12.815975,45.422657,32.98584
ujfclq,-12.77106,45.398617,28.05957
ujfdkv,-12.759438,45.421314,28.664551
ujfdry,-12.783495,45.439991,32.236816
ujfhgz,-12.793722,45.427375,37.163086
ujfopp,-12.788018,45.397146,27.829102
ujfrev,-12.745086,45.304725,32.58252
ujgcpk,-12.790867,45.410101,30.364258
ujgryk,-12.707551,45.45487,36.702148
ujhcth,-12.839575,45.656651,21.980957
ujhecl,-12.762376,45.293529,36.586914
ujhnps,-12.765288,45.563843,38.229004
ujimbg,-12.76157,45.428509,34.656738
ujitky,-12.764726,45.413746,33.072266
ujivmg,-12.788249,45.429364,23.435791
ujixwv,-12.726948,45.431447,35.981934
ujiyqd,-12.787024,45.437106,35.866699
ujjlib,-12.736834,45.427111,34.82959
ujkpql,-12.757224,45.367328,28.549316
ujktih,-12.773549,45.407611,34.080566
ujkyha,-12.742136,45.428182,36.990234
ujlknq,-12.75482,45.406565,30.882812
ujlpvf,-12.773114,45.361898,33.302734
ujlzdh,-12.76887,45.612072,39.95752
ujmhcx,-12.810612,45.672514,31.603027
ujmhpd,-12.75449,45.420603,30.277832
ujmtwl,-12.749925,45.437527,36.47168
ujmwqc,-12.796908,45.43133,31.314941
ujnath,-12.776378,45.409046,31.430176
ujnbim,-12.809025,45.297746,43.040039
ujniml,-12.824789,45.411481,29.442383
ujnkdc,-12.771143,45.449011,31.74707
ujogkm,-12.767729,45.319074,40.245605
ujolyu,-12.761526,45.401874,33.043457
ujqdkv,-12.807345,45.33987,39.95752
ujqghe,-12.79195,45.424138,33.965332
ujqwjx,-12.857159,45.336528,39.006836
ujqyyj,-12.771101,45.423094,39.237305
ujrber,-12.737191,45.42891,35.665039
ujspoy,-12.787711,45.424865,24.861816
ujsxio,-12.759507,45.465226,29.067871
ujtfxq,-12.744238,45.417381,38.430664
ujtqsi,-12.772315,45.315105,33.245117
ujuiec,-12.857217,45.366774,37.393555
ujvicx,-12.788064,45.424505,39.352539
ujvkwp,-12.837397,45.34953,44.999023
ujvljn,-12.793873,45.317578,40.015137
ujvost,-12.744475,45.352236,38.574707
ujwbgv,-12.804653,45.414036,32.58252
ujwcqt,-12.814961,45.45182,35.319336
ujwdnl,-12.806423,45.415833,38.776367
ujwuzs,-12.785493,45.630415,38.31543
ujxlay,-12.817602,45.34525,37.27832
ujxmzp,-12.817389,45.423375,15.643066
ujxvha,-12.811885,45.31358,39.352539
ujxxgg,-12.76546,45.430302,43.385742
ujycho,-12.764398,45.429224,33.158691
ujyjhv,-12.823041,45.422645,23.709473
ujyphq,-12.741033,45.40263,24.631348
ujzzoh,-12.832162,45.666378,33.821289
ukaakd,-12.763906,45.59336,38.574707
ukaemn,-12.758126,45.28922,33.936523
ukagwv,-12.815578,45.702752,27.973145
ukajfb,-12.784863,45.411911,32.524902
ukbago,-12.766705,45.336714,33.245117
ukbgqg,-12.792598,45.389578,32.467285
ukbhtx,-12.731861,45.411284,23.824707
ukbnlm,-12.772066,45.368739,24.516113
ukbotr,-12.842712,45.357081,36.558105
ukbrod,-12.731113,45.387532,30.508301
ukcghb,-12.863246,45.653392,30.94043
ukcrrp,-12.767404,45.333113,42.982422
ukczib,-12.75392,45.305066,33.129883
ukdaje,-12.746658,45.498539,14.361084
ukdtpm,-12.781179,45.330564,37.422363
ukelvh,-12.763474,45.311884,37.595215
ukfaag,-12.821636,45.427688,31.199707
ukffgh,-12.797592,45.416929,40.937012
ukfqgp,-12.806075,45.419074,37.998535
ukfrwp,-12.817521,45.304927,38.200195
ukfsyj,-12.844773,45.326832,37.07666
ukfwrq,-12.769704,45.433175,41.311523
ukfzqi,-12.844202,45.399565,41.109863
ukgtzk,-12.749867,45.402974,36.010742
ukhdwr,-12.812069,45.411503,30.825195
ukhmes,-12.822335,45.422646,31.084473
ukhqca,-12.859351,45.643673,29.759277
ukhvdy,-12.815853,45.354254,38.056152
ukioaq,-12.787501,45.311832,39.784668
ukivaa,-12.752372,45.421326,42.089355
ukjcgs,-12.78192,45.347841,23.306152
ukjjgz,-12.769992,45.393939,36.097168
ukjlvg,-12.823359,45.401403,23.680664
ukkgoy,-12.841783,45.431614,30.825195
ukkkat,-12.776271,45.350013,38.51709
ukkooz,-12.858378,45.424745,21.692871
ukkpkk,-12.85898,45.621709,31.401367
ukksay,-12.821755,45.302038,40.850586
ukktyp,-12.819126,45.405731,30.249023
uklcfj,-12.799159,45.310727,38.084961
ukleec,-12.796194,45.426291,33.734863
uklfus,-12.786594,45.391389,25.985352
uklhiz,-12.814597,45.444981,28.722168
ukljfm,-12.82922,45.323984,27.108887
ukltqn,-12.792568,45.373019,20.48291
ukmpyz,-12.791991,45.450057,35.175293
ukmrnv,-12.810339,45.433467,29.067871
ukmxqo,-12.77557,45.597307,38.776367
ukmyxj,-12.838285,45.267077,7.634277
uknghq,-12.770922,45.325186,33.706055
uknkcd,-12.860487,45.41754,28.030762
uknkrw,-12.806961,45.324391,34.685547
uknlio,-12.82021,45.41977,33.79248
uknocc,-12.807055,45.373351,32.611328
uknsyw,-12.84486,45.637564,34.166992
uknwcb,-12.903917,45.399818,37.163086
ukobdm,-12.767196,45.411942,37.710449
ukogyc,-12.735494,45.280633,37.163086
ukojay,-12.78939,45.374105,36.817383
ukotab,-12.800867,45.283004,39.438965
ukparj,-12.708172,45.402329,43.212891
ukpyrh,-12.808775,45.348508,25.20752
ukqdwx,-12.77374,45.320861,26.331055
ukqfyh,-12.749745,45.336748,36.241211
ukqitb,-12.809611,45.420508,30.73877
ukqolv,-12.838454,45.347728,23.018066
ukrftq,-12.83746,45.664574,7.000488
ukrhra,-12.839018,45.278597,36.558105
ukrkei,-12.771067,45.402936,39.698242
ukrmth,-12.806059,45.409714,31.487793
uksbgi,-12.821196,45.650185,34.138184
uksnmg,-12.823425,45.441726,33.014648
uksrmh,-12.824077,45.407882,39.525391
ukundw,-12.811719,45.413304,21.347168
ukunoq,-12.797938,45.412968,40.96582
ukurgs,-12.756788,45.325216,35.665039
ukutua,-12.841022,45.399211,31.228516
ukvhat,-12.805093,45.276514,39.035645
ukvhvx,-12.787632,45.378788,34.080566
ukvkzp,-12.955177,45.777236,29.211914
ukvmxo,-12.780642,45.423437,36.327637
ukvnqv,-12.791841,45.61673,39.410156
ukvqdr,-12.759349,45.370203,36.385254
ukvwlr,-12.766875,45.43174,31.977539
ukwgpp,-12.759632,45.56169,43.068848
ukwiiy,-12.83854,45.394534,34.253418
ukwizt,-12.741191,45.300775,39.928711
ukxcwk,-12.833412,45.300932,41.340332
ukxtrr,-12.718634,45.328175,41.657227
ukynbh,-12.738575,45.411632,35.780273
ukyvub,-12.806045,45.401074,35.060059
ukzmmm,-12.844915,45.403164,35.63623
ukzrhk,-12.781681,45.410837,26.158203
ukzvgi,-12.752586,45.343941,34.512695
ulagac,-12.801116,45.411883,34.080566
ulayxx,-12.779915,45.4112,35.924316
ulbtvd,-12.756939,45.405841,35.780273
ulcwhl,-12.813871,45.432741,28.318848
uldmbl,-12.855795,45.362456,40.15918
uldsid,-12.789266,45.310749,37.739258
uldyjr,-12.736984,45.31662,30.018555
ulergz,-12.756654,45.447954,41.743652
ulezcd,-12.79312,45.295261,39.727051
ulggrx,-12.810618,45.389905,36.586914
ulgiap,-12.752402,45.440042,36.67334
ulgjye,-12.847132,45.463651,40.591309
ulgmcg,-12.780435,45.311848,33.216309
ulgpoc,-12.727108,45.325278,43.616211
ulipid,-12.806426,45.417273,34.512695
uljaqh,-12.761648,45.479621,29.70166
uljdez,-12.792442,45.308942,37.019043
uljhkx,-12.903257,45.42791,28.462891
ulkjfx,-12.81453,45.403939,32.755371
ulkkql,-12.799234,45.348167,35.088867
ulldib,-12.795502,45.435652,37.07666
ulllto,-12.78639,45.287716,36.586914
ullvkn,-12.786254,45.398949,23.939941
ulmvhg,-12.820478,45.371166,41.311523
ulnfqx,-12.722541,45.338604,34.82959
ulnjkd,-12.770609,45.345704,20.48291
uloqur,-12.701443,45.393345,21.52002
ulpaog,-12.782731,45.404715,37.019043
ulpbjz,-12.764959,45.58652,39.755859
ulpiht,-12.827133,45.34055,37.998535
ulpivg,-12.756648,45.443635,38.805176
ulqaok,-12.784067,45.616017,37.047852
ulqyuf,-12.784899,45.43351,25.437988
ulrenw,-12.744241,45.418821,32.899414
ulrrkl,-12.822896,45.341999,30.796387
ulrzmh,-12.80753,45.444992,31.026855
ulspih,-12.792634,45.410458,32.524902
ultchh,-12.796035,45.338453,15.700684
ultdpl,-12.789133,45.429903,35.117676
ultkbg,-12.812279,45.33338,29.355957
ultkvn,-12.785395,45.318316,37.307129
ultona,-12.777086,45.409765,33.331543
ultxyx,-12.777789,45.407604,33.562012
ululxy,-12.845947,45.38696,40.620117
ulvlkb,-12.739841,45.558113,39.727051
ulvrod,-12.828945,45.363949,41.657227
ulvyoo,-12.719844,45.409146,36.442871
ulvzsk,-12.788085,45.437464,30.825195
ulwllq,-12.779886,45.394641,32.98584
ulxlnh,-12.84313,45.392726,37.739258
ulxshw,-12.770009,45.404018,28.318848
ulxzxl,-12.826782,45.341631,36.759766
ulyjqb,-12.820559,45.417249,33.360352
ulyqmp,-12.804998,45.408636,36.932617
ulywob,-12.654814,45.516297,9.809326
ulzcbq,-12.793325,45.401097,31.775879
ulzeeo,-12.841983,45.34556,25.726074
ulzlhz,-12.807559,45.273268,33.475586
ulzmbn,-12.793367,45.426296,35.405762
umadhb,-12.736258,45.307264,41.138672
umbmgb,-12.824643,45.332274,32.78418
umbyiu,-12.896741,45.340768,32.092773
umcial,-12.726713,45.304765,41.570801
umclru,-12.770287,45.361903,23.162109
umcubw,-12.813064,45.37442,26.01416
umcwtb,-12.781199,45.340644,35.002441
umdjpc,-12.824042,45.676105,30.277832
umdoze,-12.776593,45.333814,38.891602
umdqns,-12.762351,45.282011,40.850586
umdxzy,-12.84862,45.30774,37.27832
umdyum,-12.750867,45.369499,27.569824
umdzui,-12.739646,45.417749,43.760254
umecqn,-12.811725,45.416904,29.528809
umehqm,-12.788412,45.421264,34.253418
umejnd,-12.854374,45.358138,33.821289
umeysw,-12.930629,45.324851,32.553711
umfeyr,-12.82756,45.655221,33.216309
umffxl,-12.832742,45.318216,39.95752
umfxfa,-12.855049,45.341573,42.982422
umgcpr,-12.766643,45.306478,36.010742
umglzx,-12.840677,45.403892,26.705566
umgnje,-12.852737,45.431956,27.915527
umgoqi,-12.76434,45.39467,31.603027
umhbzv,-12.830095,45.414712,22.614746
umhdxs,-12.797743,45.30929,41.887695
umhyrr,-12.813862,45.426981,32.409668
umiltv,-12.789136,45.432063,33.273926
umizei,-12.797684,45.281931,42.80957
umjiln,-12.83648,45.429823,29.932129
umjjpk,-12.847059,45.416843,33.562012
umjldc,-12.77773,45.374487,29.355957
umjsgb,-12.790888,45.42306,39.352539
umkehm,-12.804659,45.417636,31.430176
umkhbe,-12.81273,45.384861,29.615234
umksqu,-12.832765,45.329737,29.528809
umktym,-12.782243,45.559504,37.883301
umldjd,-12.763902,45.58976,37.422363
umlfvq,-12.867507,45.390881,29.29834
umlhvl,-12.814809,45.362536,41.311523
umllod,-12.814915,45.423019,40.389648
ummayi,-12.789441,45.402904,36.241211
ummerw,-12.789796,45.403983,32.006348
ummhqd,-12.818093,45.421933,32.697754
ummiur,-12.813853,45.421941,31.314941
ummwgp,-12.780718,45.27909,42.694336
umnayg,-12.782704,45.389597,30.335449
umnrtd,-12.807522,45.439952,34.599121
umonao,-12.770072,45.442173,35.290527
umoznf,-12.788193,45.304631,40.591309
umppif,-12.832532,45.393465,34.685547
umqeic,-12.724246,45.30801,32.438477
umqldm,-12.830342,45.355305,38.084961
umqplq,-12.805645,45.645158,36.327637
umqwdl,-12.797061,45.41639,26.230225
umrflt,-12.773555,45.411211,31.314941
umruym,-12.771003,45.366941,40.850586
umsamt,-12.772744,45.59875,33.360352
umsbhj,-12.808747,45.334107,35.866699
umscgk,-12.799713,45.417645,38.862793
umskwd,-12.744234,45.414502,37.508789
umsuav,-12.756376,45.296782,39.611816
umtevj,-12.78913,45.428463,25.034668
umtfim,-12.809192,45.663155,33.850098
umtida,-12.882418,45.432627,14.202637
umtuiw,-12.77714,45.442882,30.335449
umtwbj,-12.858625,45.363891,38.084961
umunih,-12.753875,45.479632,30.393066
umuvqb,-12.771449,45.419854,43.875488
umuzjw,-12.724425,45.40158,34.743164
umvbxz,-12.781175,45.328405,28.030762
umvubx,-12.787495,45.308953,36.615723
umvzrn,-12.807506,45.429872,31.199707
umwctq,-12.804947,45.379836,31.977539
umwijo,-12.771154,45.45621,33.706055
umwwfc,-12.874539,45.636099,12.848633
umxlxu,-12.802819,45.64588,35.63623
umynfs,-12.745664,45.424577,33.936523
umyulk,-12.841397,45.411812,33.043457
umzlps,-12.796451,45.635805,34.195801
umzvbn,-12.836369,45.366455,32.928223
unaagt,-12.765127,45.442901,32.467285
unadcf,-12.800793,45.430243,31.401367
unahvd,-12.796762,45.348532,32.697754
